"id","created_by","updated_by","deleted_by","created_at","updated_at","deleted_at","customer_id","executive_id","followup_date_en","followup_date_np","followup_mode","followup_status","followup_notes","next_followup","next_followup_date_en","next_followup_date_np"
"1467","108","108","\N","2017-02-05 15:41:08","2017-02-05 15:41:08","\N","4054","8","2017-02-03","2073-10-21","\N","Open","\N","\N","\N","\N"
"1468","106","106","\N","2017-02-05 15:44:47","2017-02-05 15:44:47","\N","\N","\N","\N","\N","\N","\N","\N","f","\N","\N"
"1469","108","108","\N","2017-02-05 15:46:09","2017-02-05 15:46:09","\N","4055","8","2017-02-03","2073-10-21","\N","Open","\N","\N","\N","\N"
"1470","108","108","\N","2017-02-05 15:47:54","2017-02-05 15:47:54","\N","4056","8","2017-02-05","2073-10-23","\N","Open","\N","\N","\N","\N"
"1471","108","108","\N","2017-02-05 15:49:06","2017-02-05 15:49:06","\N","4057","8","2017-02-06","2073-10-24","\N","Open","\N","\N","\N","\N"
"1472","111","111","\N","2017-02-05 15:50:53","2017-02-05 15:50:53","\N","4058","11","2017-02-04","2073-10-22","\N","Open","\N","\N","\N","\N"
"1473","109","109","\N","2017-02-05 15:53:57","2017-02-05 15:53:57","\N","4059","9","2017-02-04","2073-10-22","\N","Open","\N","\N","\N","\N"
"1474","109","109","\N","2017-02-05 15:55:18","2017-02-05 15:55:18","\N","4060","9","2017-02-04","2073-10-22","\N","Open","\N","\N","\N","\N"
"1475","109","109","\N","2017-02-05 15:58:15","2017-02-05 15:58:15","\N","4061","9","2017-02-05","2073-10-23","\N","Open","\N","\N","\N","\N"
"1476","109","109","\N","2017-02-05 15:59:45","2017-02-05 15:59:45","\N","4062","9","2017-02-06","2073-10-24","\N","Open","\N","\N","\N","\N"
"1477","110","110","\N","2017-02-05 16:01:43","2017-02-05 16:01:43","\N","4063","10","2017-02-05","2073-10-23","\N","Open","\N","\N","\N","\N"
"1478","110","110","\N","2017-02-05 16:03:02","2017-02-05 16:03:02","\N","4064","10","2017-02-06","2073-10-24","\N","Open","\N","\N","\N","\N"
"1479","110","110","\N","2017-02-05 16:04:09","2017-02-05 16:04:09","\N","4065","10","2017-02-06","2073-10-24","\N","Open","\N","\N","\N","\N"
"1480","107","107","\N","2017-02-05 16:07:29","2017-02-05 16:07:29","\N","4066","7","2017-02-06","2073-10-24","\N","Open","\N","\N","\N","\N"
"1482","105","105","\N","2017-02-05 16:43:26","2017-02-05 16:43:26","\N","4068","5","2017-02-06","2073-10-24","\N","Open","\N","\N","\N","\N"
"1483","105","105","\N","2017-02-05 16:45:00","2017-02-05 16:45:00","\N","4069","5","2017-02-06","2073-10-24","\N","Open","\N","\N","\N","\N"
"1484","105","105","\N","2017-02-05 16:46:18","2017-02-05 16:46:18","\N","3021","5","2017-02-08","2073-10-26","\N","Open","\N","f","2017-02-08","2073-10-26"
"247","106","106","\N","2016-12-25 12:40:59","2017-02-05 16:50:36","\N","2979","6","2017-02-05","2073-10-23","Phone","Completed","","f","\N","\N"
"1486","106","106","\N","2017-02-05 16:50:36","2017-02-05 16:50:36","\N","2979","6","2017-02-08","2073-10-26","\N","Open","\N","f","2017-02-08","2073-10-26"
"1487","106","106","\N","2017-02-05 16:51:18","2017-02-05 16:51:18","\N","2977","6","2017-02-08","2073-10-26","\N","Open","\N","f","2017-02-08","2073-10-26"
"1488","106","106","\N","2017-02-05 16:56:04","2017-02-05 16:56:04","\N","2893","6","2017-02-08","2073-10-26","\N","Open","\N","f","2017-02-08","2073-10-26"
"1489","106","106","\N","2017-02-05 16:57:18","2017-02-05 16:57:18","\N","2985","6","2017-02-08","2073-10-26","\N","Open","\N","f","2017-02-08","2073-10-26"
"1490","106","106","\N","2017-02-05 16:57:46","2017-02-05 16:57:46","\N","2928","6","2017-02-08","2073-10-26","\N","Open","\N","f","2017-02-08","2073-10-26"
"1493","106","106","\N","2017-02-05 17:02:21","2017-02-05 17:02:21","\N","2899","6","2017-02-08","2073-10-26","\N","Open","\N","f","2017-02-08","2073-10-26"
"158","106","106","\N","2016-12-23 13:29:24","2017-02-05 17:02:44","\N","2895","6","2017-02-05","2073-10-23","Phone","Completed","","f","\N","\N"
"1494","106","106","\N","2017-02-05 17:02:44","2017-02-05 17:02:44","\N","2895","6","2017-02-08","2073-10-26","\N","Open","\N","f","2017-02-08","2073-10-26"
"1495","104","104","\N","2017-02-05 17:02:52","2017-02-05 17:02:52","\N","3653","4","2017-02-08","2073-10-26","\N","Open","\N","f","2017-02-08","2073-10-26"
"142","106","106","\N","2016-12-23 12:30:58","2017-02-05 17:03:19","\N","2882","6","2017-02-05","2073-10-23","Phone","Completed","","f","\N","\N"
"1496","106","106","\N","2017-02-05 17:03:20","2017-02-05 17:03:20","\N","2882","6","2017-02-08","2073-10-26","\N","Open","\N","f","2017-02-08","2073-10-26"
"1499","106","106","\N","2017-02-05 17:04:09","2017-02-05 17:04:09","\N","2929","6","2017-02-08","2073-10-26","\N","Open","\N","f","2017-02-08","2073-10-26"
"1500","106","106","\N","2017-02-05 17:04:28","2017-02-05 17:04:28","\N","2937","6","2017-02-08","2073-10-26","\N","Open","\N","f","2017-02-08","2073-10-26"
"1481","104","104","\N","2017-02-05 16:37:11","2017-02-06 10:44:24","\N","4067","4","2017-02-06","2073-10-24","Phone","Completed","","f","\N","\N"
"1491","104","104","\N","2017-02-05 16:58:34","2017-02-06 10:46:10","\N","4070","4","2017-02-06","2073-10-24","Phone","Completed","","f","\N","\N"
"1431","104","104","\N","2017-01-31 15:24:00","2017-02-06 10:48:46","\N","3572","4","2017-02-06","2073-10-24","Phone","Completed","plan postpone","f","\N","\N"
"1501","104","104","\N","2017-02-06 10:48:47","2017-02-06 10:48:47","\N","3572","4","2017-02-09","2073-10-27","\N","Open","\N","f","2017-02-09","2073-10-27"
"1442","106","106","\N","2017-02-05 15:03:39","2017-02-08 11:47:09","\N","3889","6","2017-02-08","2073-10-26","Phone","Completed","","f","\N","\N"
"1443","106","106","\N","2017-02-05 15:04:21","2017-02-08 12:30:28","\N","3888","6","2017-02-08","2073-10-26","Phone","Completed","plan postpone","f","\N","\N"
"1498","104","104","\N","2017-02-05 17:04:03","2017-02-08 12:55:20","\N","3656","4","2017-02-08","2073-10-26","Phone","Completed","plan postpone","f","\N","\N"
"1492","104","104","\N","2017-02-05 17:01:23","2017-02-08 12:55:54","\N","3657","4","2017-02-08","2073-10-26","Phone","Open","name transfer done","f","\N","\N"
"1461","106","106","\N","2017-02-05 15:36:17","2017-02-08 13:51:54","\N","3632","6","2017-02-08","2073-10-26","Phone","In Progress","Still in follow up.","f","\N","\N"
"1466","106","106","\N","2017-02-05 15:40:52","2017-02-08 13:52:08","\N","2832","6","2017-02-08","2073-10-26","Phone","Completed","","f","\N","\N"
"1452","106","106","\N","2017-02-05 15:12:06","2017-02-08 13:52:22","\N","3005","6","2017-02-08","2073-10-26","Phone","Completed","","f","\N","\N"
"1451","106","106","\N","2017-02-05 15:11:51","2017-02-08 13:52:38","\N","2800","6","2017-02-08","2073-10-26","Phone","Completed","","f","\N","\N"
"1485","106","106","\N","2017-02-05 16:50:17","2017-02-08 13:52:52","\N","2981","6","2017-02-08","2073-10-26","Phone","Completed","","f","\N","\N"
"1502","104","104","\N","2017-02-06 10:50:46","2017-02-06 10:50:46","\N","3566","4","2017-02-09","2073-10-27","\N","Open","\N","f","2017-02-09","2073-10-27"
"1503","104","104","\N","2017-02-06 11:00:15","2017-02-06 11:00:15","\N","3699","4","2017-02-09","2073-10-27","\N","Open","\N","f","2017-02-09","2073-10-27"
"1504","104","104","\N","2017-02-06 11:03:22","2017-02-06 11:03:22","\N","3700","4","2017-02-09","2073-10-27","\N","Open","\N","f","2017-02-09","2073-10-27"
"1505","104","104","\N","2017-02-06 11:05:21","2017-02-06 11:05:21","\N","3729","4","2017-02-09","2073-10-27","\N","Open","\N","f","2017-02-09","2073-10-27"
"1506","104","104","\N","2017-02-06 11:07:01","2017-02-06 11:07:01","\N","3732","4","2017-02-09","2073-10-27","\N","Open","\N","f","2017-02-09","2073-10-27"
"1507","104","104","\N","2017-02-06 11:07:47","2017-02-06 11:07:47","\N","3761","4","2017-02-09","2073-10-27","\N","Open","\N","f","2017-02-09","2073-10-27"
"1508","104","104","\N","2017-02-06 11:08:41","2017-02-06 11:08:41","\N","3702","4","2017-02-09","2073-10-27","\N","Open","\N","f","2017-02-09","2073-10-27"
"1509","104","104","\N","2017-02-06 11:09:21","2017-02-06 11:09:21","\N","3860","4","2017-02-09","2073-10-27","\N","Open","\N","f","2017-02-09","2073-10-27"
"1510","104","104","\N","2017-02-06 11:11:05","2017-02-06 11:11:05","\N","3566","4","2017-02-09","2073-10-27","\N","Open","\N","f","2017-02-09","2073-10-27"
"1511","104","104","\N","2017-02-06 11:12:08","2017-02-06 11:12:08","\N","3905","4","2017-02-09","2073-10-27","\N","Open","\N","f","2017-02-09","2073-10-27"
"1512","104","104","\N","2017-02-06 11:12:48","2017-02-06 11:12:48","\N","3859","4","2017-02-09","2073-10-27","\N","Open","\N","f","2017-02-09","2073-10-27"
"1513","104","104","\N","2017-02-06 11:14:25","2017-02-06 11:14:25","\N","3904","4","2017-02-09","2073-10-27","\N","Open","\N","f","2017-02-09","2073-10-27"
"1514","104","104","\N","2017-02-06 11:16:22","2017-02-06 11:16:22","\N","3571","4","2017-02-09","2073-10-27","\N","Open","\N","f","2017-02-09","2073-10-27"
"1515","104","104","\N","2017-02-06 11:17:12","2017-02-06 11:17:12","\N","3569","4","2017-02-09","2073-10-27","\N","Open","\N","f","2017-02-09","2073-10-27"
"866","104","104","\N","2017-01-09 12:56:53","2017-02-06 11:18:01","\N","3564","4","2017-02-06","2073-10-24","Phone","Completed","WILL COME SHOWROOM","f","\N","\N"
"1516","104","104","\N","2017-02-06 11:18:01","2017-02-06 11:18:01","\N","3564","4","2017-02-09","2073-10-27","\N","Open","\N","f","2017-02-09","2073-10-27"
"1517","104","104","\N","2017-02-06 11:18:48","2017-02-06 11:18:48","\N","2966","4","2017-02-09","2073-10-27","\N","Open","\N","f","2017-02-09","2073-10-27"
"1518","104","104","\N","2017-02-06 11:19:18","2017-02-06 11:19:18","\N","3561","4","2017-02-09","2073-10-27","\N","Open","\N","f","2017-02-09","2073-10-27"
"614","104","104","\N","2017-01-03 13:42:56","2017-02-06 11:19:41","\N","3174","4","2017-02-06","2073-10-24","Phone","Completed","not match expectation will come later","f","\N","\N"
"1519","104","104","\N","2017-02-06 11:19:41","2017-02-06 11:19:41","\N","3174","4","2017-02-09","2073-10-27","\N","Open","\N","f","2017-02-09","2073-10-27"
"1520","104","104","\N","2017-02-06 11:21:11","2017-02-06 11:21:11","\N","3175","4","2017-02-09","2073-10-27","\N","Open","\N","f","2017-02-09","2073-10-27"
"1521","104","104","\N","2017-02-06 11:22:05","2017-02-06 11:22:05","\N","3259","4","2017-02-09","2073-10-27","\N","Open","\N","f","2017-02-09","2073-10-27"
"1522","104","104","\N","2017-02-06 11:22:48","2017-02-06 11:22:48","\N","2815","4","2017-02-09","2073-10-27","\N","Open","\N","f","2017-02-09","2073-10-27"
"1523","104","104","\N","2017-02-06 11:23:17","2017-02-06 11:23:17","\N","3175","4","2017-02-09","2073-10-27","\N","Open","\N","f","2017-02-09","2073-10-27"
"1524","104","104","\N","2017-02-06 11:23:52","2017-02-06 11:23:52","\N","2964","4","2017-02-09","2073-10-27","\N","Open","\N","f","2017-02-09","2073-10-27"
"462","104","104","\N","2016-12-29 17:40:10","2017-02-06 11:24:25","\N","3174","4","2017-02-06","2073-10-24","Phone","Completed","DEALED BY RAMESH","f","\N","\N"
"1525","104","104","\N","2017-02-06 11:24:25","2017-02-06 11:24:25","\N","3174","4","2017-02-09","2073-10-27","\N","Open","\N","f","2017-02-09","2073-10-27"
"1526","104","104","\N","2017-02-06 11:24:59","2017-02-06 11:24:59","\N","2966","4","2017-02-09","2073-10-27","\N","Open","\N","f","2017-02-09","2073-10-27"
"1527","104","104","\N","2017-02-06 11:25:31","2017-02-06 11:25:31","\N","2967","4","2017-02-09","2073-10-27","\N","Open","\N","f","2017-02-09","2073-10-27"
"232","104","104","\N","2016-12-25 11:09:15","2017-02-06 11:26:55","\N","2965","4","2017-02-06","2073-10-24","Phone","Completed","NOT DECIDED YET","f","\N","\N"
"1528","104","104","\N","2017-02-06 11:26:55","2017-02-06 11:26:55","\N","2965","4","2017-02-09","2073-10-27","\N","Open","\N","f","2017-02-09","2073-10-27"
"1529","104","104","\N","2017-02-06 11:27:58","2017-02-06 11:27:58","\N","2817","4","2017-02-09","2073-10-27","\N","Open","\N","f","2017-02-09","2073-10-27"
"1530","104","104","\N","2017-02-06 11:28:34","2017-02-06 11:28:34","\N","2819","4","2017-02-09","2073-10-27","\N","Open","\N","f","2017-02-09","2073-10-27"
"1531","104","104","\N","2017-02-06 11:29:10","2017-02-06 11:29:10","\N","2820","4","2017-02-09","2073-10-27","\N","Open","\N","f","2017-02-09","2073-10-27"
"1532","111","111","\N","2017-02-06 11:45:54","2017-02-06 11:45:54","\N","4071","11","2017-02-08","2073-10-26","\N","Open","\N","\N","\N","\N"
"1533","110","110","\N","2017-02-06 11:49:52","2017-02-06 11:49:52","\N","4072","10","2017-02-08","2073-10-26","\N","Open","\N","\N","\N","\N"
"1534","107","107","\N","2017-02-06 11:51:57","2017-02-06 11:51:57","\N","4073","7","2017-02-08","2073-10-26","\N","Open","\N","\N","\N","\N"
"1535","107","107","\N","2017-02-06 11:53:08","2017-02-06 11:53:08","\N","4074","7","2017-02-08","2073-10-26","\N","Open","\N","\N","\N","\N"
"1536","109","109","\N","2017-02-06 11:56:40","2017-02-06 11:56:40","\N","4075","9","2017-02-08","2073-10-26","\N","Open","\N","\N","\N","\N"
"1537","109","109","\N","2017-02-06 11:57:56","2017-02-06 11:57:56","\N","4076","9","2017-02-08","2073-10-26","\N","Open","\N","\N","\N","\N"
"1538","116","116","\N","2017-02-06 12:05:17","2017-02-06 12:05:17","\N","4077","12","2017-02-03","2073-10-21","\N","Open","\N","\N","\N","\N"
"1539","116","116","\N","2017-02-06 12:06:39","2017-02-06 12:06:39","\N","4078","12","2017-02-03","2073-10-21","\N","Open","\N","\N","\N","\N"
"1540","116","116","\N","2017-02-06 12:08:03","2017-02-06 12:08:03","\N","4079","12","2017-02-04","2073-10-22","\N","Open","\N","\N","\N","\N"
"1541","116","116","\N","2017-02-06 12:14:50","2017-02-06 12:14:50","\N","4080","12","2017-02-04","2073-10-22","\N","Open","\N","\N","\N","\N"
"1542","116","116","\N","2017-02-06 12:16:20","2017-02-06 12:16:20","\N","4081","12","2017-02-04","2073-10-22","\N","Open","\N","\N","\N","\N"
"1543","116","116","\N","2017-02-06 12:18:18","2017-02-06 12:18:18","\N","4082","12","2017-02-05","2073-10-23","\N","Open","\N","\N","\N","\N"
"1544","116","116","\N","2017-02-06 12:19:31","2017-02-06 12:19:31","\N","4083","12","2017-02-05","2073-10-23","\N","Open","\N","\N","\N","\N"
"1545","116","116","\N","2017-02-06 12:21:51","2017-02-06 12:21:51","\N","4084","12","2017-02-05","2073-10-23","\N","Open","\N","\N","\N","\N"
"1546","104","104","\N","2017-02-06 12:23:48","2017-02-06 12:23:48","\N","4085","\N","2017-02-09","2073-10-27","\N","Open","\N","\N","\N","\N"
"1549","116","116","\N","2017-02-06 12:30:57","2017-02-06 12:30:57","\N","4088","12","2017-02-03","2073-10-21","\N","Open","\N","\N","\N","\N"
"1550","116","116","\N","2017-02-06 12:33:32","2017-02-06 12:33:32","\N","4089","12","2017-02-04","2073-10-22","\N","Open","\N","\N","\N","\N"
"1551","116","116","\N","2017-02-06 12:35:10","2017-02-06 12:35:10","\N","4090","12","2017-02-04","2073-10-22","\N","Open","\N","\N","\N","\N"
"1552","116","116","\N","2017-02-06 12:37:17","2017-02-06 12:37:17","\N","4091","12","2017-02-05","2073-10-23","\N","Open","\N","\N","\N","\N"
"1553","116","116","\N","2017-02-06 12:39:14","2017-02-06 12:39:14","\N","4092","12","2017-02-06","2073-10-24","\N","Open","\N","\N","\N","\N"
"1554","116","116","\N","2017-02-06 12:40:43","2017-02-06 12:40:43","\N","4093","12","2017-02-06","2073-10-24","\N","Open","\N","\N","\N","\N"
"1555","116","116","\N","2017-02-06 12:54:24","2017-02-06 12:54:24","\N","4094","12","2017-02-08","2073-10-26","\N","Open","\N","\N","\N","\N"
"1556","116","116","\N","2017-02-06 12:55:38","2017-02-06 12:55:38","\N","4095","12","2017-02-08","2073-10-26","\N","Open","\N","\N","\N","\N"
"1557","116","116","\N","2017-02-06 12:56:38","2017-02-06 12:56:38","\N","4096","12","2017-02-08","2073-10-26","\N","Open","\N","\N","\N","\N"
"1547","104","104","\N","2017-02-06 12:27:28","2017-02-06 12:57:27","\N","4086","4","2017-01-26","2073-10-13","Phone","Completed","","f","\N","\N"
"1548","104","104","\N","2017-02-06 12:29:56","2017-02-06 12:57:58","\N","4087","4","2017-02-06","2073-10-24","Phone","Completed","","f","\N","\N"
"1559","104","104","\N","2017-02-06 12:57:58","2017-02-06 12:57:58","\N","4087","4","2017-02-09","2073-10-27","\N","Open","\N","f","2017-02-09","2073-10-27"
"1558","104","104","\N","2017-02-06 12:57:27","2017-02-06 13:02:08","\N","4086","4","2017-02-06","2073-10-24","Phone","Completed","will come showroom after a week","f","\N","\N"
"1560","104","104","\N","2017-02-06 13:02:08","2017-02-06 13:02:08","\N","4086","4","2017-02-09","2073-10-27","\N","Open","\N","f","2017-02-09","2073-10-27"
"1562","104","104","\N","2017-02-06 13:07:40","2017-02-06 13:07:40","\N","4097","4","2017-02-06","","Phone","Completed","","f","\N","\N"
"1563","104","104","\N","2017-02-06 13:07:40","2017-02-06 13:07:40","\N","4097","4","2017-02-09","2073-10-27","\N","Open","\N","f","2017-02-09","2073-10-27"
"1013","106","106","\N","2017-01-15 17:05:36","2017-02-06 13:17:54","\N","3692","6","2017-02-06","2073-10-24","Phone","Completed","","f","\N","\N"
"1567","106","106","\N","2017-02-06 13:17:54","2017-02-06 13:17:54","\N","3692","6","2017-02-09","2073-10-27","\N","Open","\N","f","2017-02-09","2073-10-27"
"1568","106","106","\N","2017-02-06 13:18:16","2017-02-06 13:18:16","\N","3632","6","2017-02-09","2073-10-27","\N","Open","\N","f","2017-02-09","2073-10-27"
"1569","106","106","\N","2017-02-06 13:18:35","2017-02-06 13:18:35","\N","3002","6","2017-02-09","2073-10-27","\N","Open","\N","f","2017-02-09","2073-10-27"
"1564","104","104","\N","2017-02-06 13:11:17","2017-02-06 13:24:36","\N","4098","4","2017-02-06","2073-10-24","Phone","Completed","SUBMIT BANK DOCUMENT","f","\N","\N"
"1565","104","104","\N","2017-02-06 13:13:16","2017-02-06 13:24:59","\N","4099","4","2017-02-06","2073-10-24","Phone","Completed","","f","\N","\N"
"1570","106","106","\N","2017-02-06 13:18:53","2017-02-06 13:18:53","\N","3038","6","2017-02-09","2073-10-27","\N","Open","\N","f","2017-02-09","2073-10-27"
"1572","106","106","\N","2017-02-06 13:19:09","2017-02-06 13:19:09","\N","2997","6","2017-02-09","2073-10-27","\N","Open","\N","f","2017-02-09","2073-10-27"
"1571","104","104","\N","2017-02-06 13:18:59","2017-02-06 13:20:22","\N","4101","4","2017-02-06","2073-10-24","Phone","Completed","NEED 2017 MODEL","f","\N","\N"
"1573","104","104","\N","2017-02-06 13:20:22","2017-02-06 13:20:22","\N","4101","4","2017-02-09","2073-10-27","\N","Open","\N","f","2017-02-09","2073-10-27"
"1566","104","104","\N","2017-02-06 13:16:33","2017-02-06 13:23:33","\N","4100","4","2017-02-06","2073-10-24","Phone","Completed","ON BANK PROCESSING","f","\N","\N"
"1574","104","104","\N","2017-02-06 13:23:33","2017-02-06 13:23:33","\N","4100","4","2017-02-09","2073-10-27","\N","Open","\N","f","2017-02-09","2073-10-27"
"1575","104","104","\N","2017-02-06 13:24:36","2017-02-06 13:24:36","\N","4098","4","2017-02-09","2073-10-27","\N","Open","\N","f","2017-02-09","2073-10-27"
"1576","104","104","\N","2017-02-06 13:24:59","2017-02-06 13:24:59","\N","4099","4","2017-02-09","2073-10-27","\N","Open","\N","f","2017-02-09","2073-10-27"
"1561","104","104","\N","2017-02-06 13:06:51","2017-02-06 13:25:44","\N","4097","4","2017-02-06","2073-10-24","Phone","Completed","PLAN POSTPONE ","f","\N","\N"
"1577","104","104","\N","2017-02-06 13:25:44","2017-02-06 13:25:44","\N","4097","4","2017-02-09","2073-10-27","\N","Open","\N","f","2017-02-09","2073-10-27"
